YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2011,11,17,4.19,6.98,0.43,369.8,82.0,133.06,11.82,0.38,2.01
2011,11,18,4.41,6.93,0.45,368.84,84.2,130.56,11.93,0.37,1.9
2011,11,19,4.69,6.92,0.48,365.17,90.85,131.95,12.59,0.39,2.01
2011,11,20,4.28,6.82,0.45,373.13,83.17,129.52,11.8,0.38,1.91
2011,11,21,4.1,6.86,0.42,376.15,80.18,130.88,11.41,0.35,1.79
2011,11,22,4.12,6.81,0.43,374.1,80.73,129.42,11.53,0.36,1.83
2011,11,23,4.24,7.11,0.44,357.55,81.71,133.16,11.81,0.38,1.93
2011,11,24,3.83,6.65,0.4,368.95,73.3,125.71,10.57,0.34,1.74
2011,11,25,4.19,6.63,0.44,372.61,81.1,126.26,11.15,0.33,1.7
2011,11,26,3.87,6.76,0.41,364.29,74.65,127.74,10.43,0.32,1.66
2011,11,27,3.59,6.73,0.38,379.11,70.25,128.22,10.16,0.32,1.65
2011,11,28,3.88,6.89,0.41,370.77,74.59,132.29,11.02,0.35,1.81
2011,11,29,3.57,6.92,0.38,380.62,69.8,132.87,10.32,0.33,1.68
2011,11,30,4.39,6.93,0.46,373.05,85.62,132.64,12.18,0.38,1.98
2011,12,1,4.18,6.93,0.44,371.02,81.3,133.0,11.8,0.36,1.85
2011,12,2,3.29,6.95,0.34,382.21,64.37,133.16,9.67,0.31,1.6
2011,12,3,3.91,6.91,0.41,379.79,75.75,132.55,11.12,0.36,1.84
2011,12,4,4.28,6.95,0.45,376.16,83.73,134.18,12.01,0.38,2.0
2011,12,5,3.73,6.92,0.39,375.84,72.81,132.58,10.77,0.35,1.81
2011,12,6,3.6,6.94,0.38,379.68,71.63,133.64,10.7,0.35,1.81
2011,12,7,3.2,6.94,0.34,375.54,64.42,133.41,9.72,0.31,1.6
2011,12,8,3.81,6.83,0.4,374.63,75.48,130.95,11.09,0.35,1.83
2011,12,9,4.45,7.07,0.47,359.4,84.58,132.29,12.19,0.38,2.01
2011,12,10,4.0,6.78,0.42,377.27,78.34,129.41,11.17,0.34,1.77
2011,12,11,4.1,6.66,0.44,376.96,80.87,128.1,11.44,0.35,1.8
2011,12,12,3.56,6.82,0.38,367.19,71.26,131.12,10.52,0.34,1.77
2011,12,13,3.59,6.79,0.38,378.9,71.49,130.05,10.55,0.34,1.76
2011,12,14,3.3,6.78,0.35,381.72,65.65,130.2,9.84,0.32,1.64
2011,12,15,3.05,6.77,0.32,387.74,60.34,129.47,9.0,0.3,1.52
2011,12,16,2.87,6.68,0.3,380.2,56.53,126.48,8.38,0.27,1.39
2011,12,17,3.66,6.64,0.39,383.63,71.3,126.07,10.17,0.31,1.63
2011,12,18,3.14,6.62,0.34,395.99,63.86,129.12,9.44,0.3,1.54
2011,12,19,3.29,6.88,0.35,381.82,65.38,132.46,9.8,0.31,1.6
2011,12,20,4.08,6.66,0.43,383.07,79.19,127.66,11.11,0.35,1.82
2011,12,21,3.51,6.75,0.38,388.84,68.96,129.11,10.09,0.32,1.67
2011,12,22,4.82,6.77,0.51,377.69,92.72,129.65,12.79,0.39,2.02
2011,12,23,4.35,6.76,0.46,380.59,83.26,128.7,11.62,0.35,1.83
2011,12,24,3.46,6.69,0.37,387.67,68.47,128.62,10.0,0.32,1.63
2011,12,25,4.19,6.87,0.45,362.59,79.37,128.07,11.3,0.35,1.85
2011,12,26,4.22,6.69,0.45,381.55,82.37,127.89,11.55,0.36,1.84
2011,12,27,4.35,6.59,0.46,387.1,84.48,126.18,11.65,0.35,1.83
2011,12,28,4.02,6.79,0.42,375.03,78.79,129.9,11.23,0.35,1.83
2011,12,29,4.43,6.72,0.47,375.01,85.45,128.44,11.86,0.37,1.9
2011,12,30,3.98,6.71,0.42,385.7,80.55,128.76,11.67,0.37,1.9
2011,12,31,4.61,6.91,0.48,391.2,91.54,132.98,13.02,0.39,2.02
2012,1,1,4.91,6.98,0.52,384.63,96.56,133.9,13.74,0.41,2.16
2012,1,2,2.09,6.97,0.22,371.66,45.49,134.55,7.22,0.23,1.16
2012,1,3,3.79,6.71,0.4,390.1,79.55,132.03,11.83,0.38,1.93
2012,1,4,4.07,6.89,0.43,378.81,84.07,133.04,12.59,0.41,2.12
2012,1,5,3.59,6.84,0.38,378.9,70.37,131.19,10.28,0.34,1.71
2012,1,6,3.88,6.85,0.41,378.81,75.16,130.28,10.89,0.35,1.82
2012,1,7,3.94,6.79,0.41,381.14,76.77,129.49,10.94,0.35,1.84
2012,1,8,3.94,6.78,0.41,377.38,76.23,129.21,11.02,0.35,1.81
2012,1,9,4.25,6.72,0.45,374.11,82.32,128.09,11.54,0.36,1.84
2012,1,10,4.3,6.93,0.45,355.94,81.54,128.51,11.64,0.38,1.97
2012,1,11,4.52,6.86,0.47,371.86,86.07,129.98,11.94,0.38,1.98
2012,1,12,4.47,6.75,0.47,372.99,86.36,129.17,12.2,0.39,2.02
2012,1,13,3.22,6.8,0.34,364.88,62.82,129.75,9.12,0.3,1.53
2012,1,14,4.36,6.81,0.45,368.7,84.09,129.82,11.82,0.38,1.97
2012,1,15,4.35,6.87,0.45,377.0,84.38,130.84,11.81,0.38,2.02
2012,1,16,4.55,6.91,0.47,384.17,88.26,131.89,12.26,0.39,2.06
2012,1,17,4.25,6.89,0.44,376.78,82.48,130.85,11.88,0.4,2.09
2012,1,18,4.48,6.96,0.46,374.12,87.05,133.43,12.45,0.41,2.16
2012,1,19,4.41,6.98,0.45,389.67,87.99,137.06,12.48,0.41,2.19
2012,1,20,3.84,7.06,0.4,380.27,75.16,135.25,11.02,0.38,1.96
2012,1,21,3.52,6.96,0.36,379.01,69.13,132.85,10.11,0.35,1.82
2012,1,22,3.76,6.93,0.38,378.64,73.38,132.12,10.62,0.36,1.86
2012,1,23,3.85,6.85,0.39,377.55,75.38,130.01,10.79,0.36,1.85
2012,1,24,2.59,7.05,0.27,376.83,51.47,133.64,7.85,0.27,1.41
2012,1,25,4.9,7.14,0.5,366.86,94.01,134.44,13.2,0.43,2.28
2012,1,26,4.47,6.97,0.45,351.51,84.41,127.98,11.92,0.4,2.12
2012,1,27,3.82,6.84,0.39,378.91,74.11,129.17,10.57,0.36,1.89
2012,1,28,4.49,6.84,0.45,380.52,86.7,130.12,12.01,0.39,2.07
2012,1,29,4.33,7.01,0.44,368.09,84.06,133.37,11.78,0.39,2.05
2012,1,30,4.03,6.88,0.41,375.13,77.87,130.45,10.86,0.36,1.85
2012,1,31,3.99,6.89,0.41,381.74,77.62,130.71,10.96,0.37,1.9
2012,2,1,4.05,6.99,0.41,383.88,78.67,133.24,11.16,0.37,1.9
2012,2,2,4.01,6.98,0.41,379.52,77.39,132.38,11.05,0.35,1.85
2012,2,3,3.57,7.06,0.36,386.59,69.84,134.17,10.15,0.33,1.69
2012,2,4,4.33,7.29,0.44,382.34,84.46,139.45,12.09,0.4,2.09
2012,2,5,2.92,7.07,0.29,384.65,57.85,134.7,8.53,0.28,1.46
2012,2,6,3.18,6.99,0.32,379.19,63.12,133.22,9.21,0.3,1.54
2012,2,7,4.24,7.25,0.42,378.86,83.13,139.03,11.96,0.41,2.12
2012,2,8,2.41,7.3,0.24,378.96,48.8,140.62,7.48,0.25,1.29
2012,2,9,4.82,7.12,0.48,371.76,93.35,135.25,12.87,0.41,2.19
2012,2,10,4.14,7.26,0.41,377.09,80.97,138.27,11.72,0.39,2.04
2012,2,11,4.05,7.54,0.4,364.88,76.91,140.87,11.38,0.39,2.02
2012,2,12,4.24,7.38,0.42,376.3,83.55,140.84,12.04,0.39,2.04
2012,2,13,4.91,7.28,0.48,376.33,95.59,138.87,13.4,0.43,2.25
2012,2,14,4.91,7.32,0.48,367.95,94.91,137.86,13.24,0.43,2.26
2012,2,15,5.13,7.3,0.51,377.02,98.85,138.3,13.76,0.45,2.38
2012,2,16,4.86,7.31,0.48,383.28,94.23,138.41,13.09,0.41,2.16
2012,2,17,4.79,7.29,0.47,388.58,93.1,138.43,12.96,0.42,2.21
2012,2,18,4.56,7.16,0.45,376.88,87.48,133.93,12.27,0.41,2.12
2012,2,19,4.43,7.19,0.43,373.62,85.89,135.12,12.02,0.39,2.03
2012,2,20,4.82,7.38,0.47,375.78,93.4,139.52,13.15,0.44,2.29
2012,2,21,4.44,7.25,0.43,383.1,85.68,135.98,11.98,0.38,2.02
2012,2,22,3.26,7.04,0.32,379.7,64.28,131.74,9.24,0.3,1.54
2012,2,23,4.8,7.18,0.47,376.23,93.17,135.52,12.84,0.42,2.21
2012,2,24,4.26,7.27,0.41,382.4,83.43,137.52,11.88,0.4,2.08
2012,2,25,3.13,7.18,0.3,377.57,62.3,135.36,9.09,0.3,1.54
2012,2,26,4.04,7.03,0.39,380.11,79.47,132.02,11.11,0.38,1.99
2012,2,27,4.33,7.39,0.42,358.29,82.95,136.16,11.71,0.41,2.15
2012,2,28,4.29,7.46,0.41,376.25,84.87,142.09,12.26,0.43,2.27
2012,2,29,4.95,7.22,0.48,375.36,97.23,137.81,13.4,0.43,2.27
2012,3,1,4.47,7.25,0.43,371.81,87.58,137.09,12.36,0.42,2.23
2012,3,2,4.45,7.19,0.43,376.02,86.65,136.06,12.05,0.41,2.13
2012,3,3,3.7,7.31,0.36,386.84,73.13,139.12,10.54,0.35,1.84
2012,3,4,4.51,7.25,0.44,392.2,89.05,138.49,12.47,0.41,2.11
2012,3,5,4.36,7.31,0.42,383.45,84.95,138.77,11.99,0.4,2.1
2012,3,6,3.94,7.35,0.38,379.13,78.53,140.12,11.23,0.39,2.11
2012,3,7,5.04,7.4,0.48,368.24,98.41,140.15,13.65,0.45,2.33
2012,3,8,4.69,7.34,0.45,381.05,91.22,139.2,12.79,0.43,2.25
2012,3,9,3.81,7.39,0.37,389.88,74.33,140.8,10.8,0.36,1.89
2012,3,10,3.53,7.11,0.34,390.3,69.04,133.98,9.88,0.33,1.73
2012,3,11,4.74,7.4,0.45,384.32,93.19,140.53,13.2,0.45,2.43
2012,3,12,4.37,7.5,0.42,384.25,85.83,143.48,12.41,0.43,2.28
2012,3,13,4.62,7.11,0.45,381.26,89.69,134.81,12.38,0.42,2.27
2012,3,14,4.33,7.57,0.41,363.54,82.99,140.41,11.89,0.4,2.09
2012,3,15,4.75,7.39,0.45,380.99,92.61,140.67,13.0,0.43,2.29
2012,3,16,3.21,7.28,0.3,387.44,64.12,139.27,9.34,0.32,1.65
2012,3,17,4.62,7.57,0.45,371.98,91.65,144.92,13.3,0.46,2.46
2012,3,18,4.07,7.5,0.39,377.56,81.64,143.68,11.78,0.41,2.2
2012,3,19,2.87,7.6,0.27,372.23,58.81,145.48,8.91,0.3,1.59
2012,3,20,3.61,7.62,0.34,392.05,73.12,146.74,10.97,0.38,1.98
2012,3,21,4.0,7.43,0.38,383.87,79.77,141.2,11.62,0.4,2.14
2012,3,22,3.69,7.47,0.35,382.02,74.15,142.67,10.8,0.38,1.96
2012,3,23,4.5,7.32,0.43,397.38,91.0,142.05,12.84,0.43,2.28
2012,3,24,3.19,7.43,0.3,381.5,64.7,141.54,9.59,0.34,1.77
2012,3,25,3.77,7.37,0.36,384.35,75.33,139.6,10.82,0.38,1.98
2012,3,26,3.05,7.48,0.29,380.86,61.87,142.2,9.12,0.31,1.63
2012,3,27,4.69,7.45,0.45,392.66,93.55,143.79,13.25,0.44,2.29
2012,3,28,4.05,7.41,0.39,382.85,80.03,140.8,11.46,0.39,2.09
2012,3,29,5.16,7.43,0.49,378.41,100.98,141.41,14.02,0.48,2.55
2012,3,30,5.21,7.65,0.5,365.73,100.29,142.84,14.23,0.48,2.6
2012,3,31,4.48,7.14,0.43,383.57,88.18,135.38,12.27,0.41,2.23
2012,4,1,4.11,6.9,0.39,384.23,80.9,130.5,10.97,0.38,2.0
2012,4,2,4.8,7.23,0.46,368.26,93.37,135.95,12.9,0.44,2.34
2012,4,3,4.67,7.38,0.45,378.34,91.8,140.45,12.85,0.43,2.29
2012,4,4,3.51,7.31,0.34,380.17,69.88,139.03,10.09,0.35,1.87
2012,4,5,3.72,7.28,0.36,382.88,73.74,138.67,10.62,0.37,1.94
2012,4,6,4.73,7.41,0.45,381.01,93.7,141.47,13.41,0.45,2.37
2012,4,7,3.01,7.4,0.29,372.74,60.98,141.14,9.01,0.3,1.62
2012,4,8,3.92,7.47,0.38,374.68,77.92,142.19,11.34,0.39,2.05
2012,4,9,4.72,7.23,0.45,377.03,93.17,137.17,13.01,0.42,2.22
2012,4,10,4.01,7.28,0.39,372.5,80.26,138.47,11.36,0.38,1.95
2012,4,11,4.31,7.18,0.41,377.4,84.84,136.02,11.89,0.41,2.15
2012,4,12,3.24,7.16,0.31,369.32,64.85,135.38,9.26,0.32,1.65
2012,4,13,4.58,7.28,0.45,376.69,90.23,138.03,12.66,0.41,2.2
2012,4,14,3.81,7.03,0.37,382.59,74.28,131.49,10.28,0.33,1.73
2012,4,15,4.44,7.36,0.43,354.64,86.26,136.95,12.23,0.41,2.16
2012,4,16,3.82,7.03,0.37,379.17,75.18,132.52,10.48,0.34,1.8
2012,4,17,3.67,7.19,0.36,388.55,73.22,137.6,10.55,0.34,1.77
2012,4,18,4.15,7.1,0.41,374.34,81.36,134.05,11.42,0.38,2.02
2012,4,19,4.19,7.06,0.41,378.94,82.76,133.82,11.58,0.38,2.02
2012,4,20,4.31,7.18,0.42,383.41,84.09,136.56,11.88,0.39,2.05
2012,4,21,3.78,7.11,0.37,383.91,74.14,134.92,10.5,0.35,1.84
2012,4,22,3.73,7.39,0.37,377.45,72.72,140.97,10.71,0.37,1.93
2012,4,23,5.13,7.26,0.5,373.12,100.39,137.95,13.85,0.44,2.3
2012,4,24,4.45,7.21,0.44,378.47,87.49,137.22,12.45,0.41,2.16
2012,4,25,4.79,7.15,0.47,378.42,93.01,135.87,12.81,0.4,2.1
2012,4,26,3.68,7.21,0.36,380.26,71.27,137.73,10.43,0.34,1.75
2012,4,27,4.29,7.27,0.42,381.29,84.15,139.2,12.19,0.39,2.05
2012,4,28,2.69,7.32,0.27,376.47,52.66,139.98,7.97,0.25,1.3
2012,4,29,4.48,7.23,0.45,379.23,87.99,138.2,12.58,0.41,2.09
2012,4,30,4.35,7.02,0.43,377.43,84.26,133.25,11.84,0.38,1.98
2012,5,1,3.87,7.42,0.38,356.53,73.66,138.82,10.88,0.37,1.88
2012,5,2,4.94,7.28,0.49,377.38,95.85,139.05,13.54,0.43,2.26
2012,5,3,5.0,6.98,0.49,381.66,97.98,133.48,13.47,0.43,2.25
2012,5,4,3.73,6.93,0.37,373.22,71.4,130.94,10.18,0.34,1.75
2012,5,5,4.12,6.69,0.41,381.38,79.52,125.45,10.91,0.36,1.88
2012,5,6,4.26,7.06,0.42,383.98,82.65,133.62,11.83,0.39,2.02
2012,5,7,3.58,6.65,0.36,392.21,68.47,123.91,9.44,0.3,1.55
2012,5,8,4.93,7.14,0.49,380.3,95.52,136.12,13.32,0.43,2.26
2012,5,9,4.03,6.92,0.41,380.97,77.48,130.19,10.99,0.36,1.89
2012,5,10,4.3,6.94,0.43,376.52,83.38,131.57,11.58,0.37,1.91
2012,5,11,3.43,6.94,0.34,380.76,66.26,131.0,9.56,0.31,1.62
2012,5,12,4.19,7.01,0.42,379.41,80.89,133.5,11.56,0.36,1.84
2012,5,13,3.74,7.15,0.38,375.15,72.74,136.23,10.66,0.34,1.74
2012,5,14,3.99,7.04,0.4,379.18,76.95,133.95,11.09,0.36,1.85
2012,5,15,4.31,7.01,0.44,379.59,83.14,133.23,11.72,0.38,1.91
2012,5,16,3.99,6.9,0.41,383.3,78.33,131.47,11.11,0.35,1.84
2012,5,17,3.76,7.13,0.38,364.55,70.3,132.1,10.26,0.34,1.77
2012,5,18,4.51,6.99,0.46,375.69,86.59,133.22,12.28,0.38,1.98
2012,5,19,2.81,6.82,0.28,382.22,54.84,130.02,8.05,0.25,1.27
2012,5,20,4.0,6.7,0.41,369.5,76.05,125.59,10.55,0.32,1.62
2012,5,21,3.94,7.02,0.4,379.14,75.49,133.51,10.88,0.34,1.7
2012,5,22,4.23,7.04,0.43,381.07,80.98,134.2,11.68,0.37,1.89
2012,5,23,5.07,7.05,0.52,381.83,97.62,134.49,13.54,0.41,2.11
2012,5,24,4.26,6.97,0.44,378.54,81.86,132.75,11.77,0.37,1.89
2012,5,25,3.8,6.98,0.39,373.69,73.3,132.92,10.6,0.34,1.73
2012,5,26,4.29,6.69,0.44,399.81,85.07,130.3,11.71,0.35,1.82
2012,5,27,4.92,6.88,0.5,375.55,94.54,130.46,13.0,0.4,2.05
2012,5,28,3.99,6.92,0.41,380.21,76.53,131.12,10.9,0.35,1.8
2012,5,29,4.54,6.82,0.47,376.38,86.72,128.89,12.16,0.38,1.98
2012,5,30,4.74,6.78,0.48,368.53,89.93,127.87,12.3,0.39,2.01
2012,5,31,4.78,6.83,0.49,372.8,92.09,129.34,12.72,0.39,2.03
2012,6,1,3.92,6.53,0.41,377.89,74.53,122.7,10.31,0.32,1.64
2012,6,2,4.4,7.05,0.45,361.38,83.52,131.07,11.99,0.39,2.04
2012,6,3,4.09,6.61,0.42,378.57,77.63,123.97,10.82,0.34,1.77
2012,6,4,4.5,6.41,0.47,378.91,86.66,121.05,11.61,0.35,1.84
2012,6,5,4.01,6.73,0.41,362.3,76.3,126.66,10.75,0.35,1.78
2012,6,6,5.18,6.93,0.54,364.7,99.31,130.77,13.56,0.41,2.18
2012,6,7,4.93,6.71,0.51,377.8,94.36,126.86,12.98,0.41,2.12
2012,6,8,4.02,6.64,0.41,388.69,76.75,125.49,10.77,0.34,1.76
2012,6,9,4.47,6.75,0.46,380.3,85.55,127.76,11.8,0.36,1.83
2012,6,10,4.03,6.77,0.41,384.26,77.59,128.11,10.98,0.34,1.75
2012,6,11,3.41,6.69,0.35,377.46,64.41,126.05,9.3,0.3,1.51
2012,6,12,3.11,6.54,0.32,379.34,59.34,122.2,8.5,0.27,1.34
2012,6,13,4.04,6.51,0.42,379.38,77.68,122.66,10.8,0.34,1.7
2012,6,14,4.04,6.63,0.42,376.23,78.19,125.64,10.93,0.34,1.77
2012,6,15,4.23,6.79,0.44,377.88,82.55,129.44,11.59,0.36,1.84
2012,6,16,3.9,6.74,0.41,374.92,75.23,127.68,10.77,0.34,1.79
2012,6,17,5.27,6.77,0.55,370.65,101.2,128.38,13.8,0.42,2.23
2012,6,18,4.88,7.08,0.51,360.84,93.18,132.61,13.23,0.42,2.21
2012,6,19,5.06,6.79,0.52,373.38,97.41,129.56,13.36,0.41,2.17
2012,6,20,4.8,6.94,0.5,375.95,92.41,133.52,13.06,0.41,2.09
2012,6,21,4.41,6.82,0.46,362.48,85.16,129.21,12.02,0.38,1.95
2012,6,22,5.49,7.04,0.57,350.67,103.43,131.29,14.06,0.42,2.2
2012,6,23,3.61,6.82,0.38,376.87,68.81,128.34,9.91,0.3,1.52
2012,6,24,4.12,6.76,0.43,385.15,79.29,128.16,11.03,0.34,1.71
2012,6,25,3.4,6.57,0.35,375.35,64.84,122.75,9.09,0.29,1.46
2012,6,26,4.36,6.83,0.45,369.84,83.66,128.97,11.64,0.36,1.84
2012,6,27,4.7,6.55,0.49,381.82,91.65,125.27,12.34,0.38,1.95
2012,6,28,4.44,6.68,0.46,372.15,85.2,125.94,11.78,0.37,1.88
2012,6,29,3.99,6.78,0.41,377.88,76.3,128.51,10.88,0.34,1.75
2012,6,30,3.87,6.76,0.41,378.38,74.7,128.21,10.59,0.34,1.73
2012,7,1,4.38,6.71,0.45,378.95,83.4,126.9,11.55,0.36,1.87
2012,7,2,4.9,6.83,0.51,370.33,92.88,129.23,12.8,0.4,2.05
2012,7,3,4.21,6.77,0.44,369.23,78.88,127.82,11.13,0.34,1.73
2012,7,4,3.99,6.91,0.41,362.35,74.77,127.62,10.62,0.33,1.66
2012,7,5,3.99,6.67,0.41,375.16,75.9,125.97,10.7,0.33,1.66
2012,7,6,4.21,6.56,0.44,375.14,80.27,123.7,11.03,0.33,1.67
2012,7,7,4.66,6.73,0.48,364.43,88.86,127.24,12.36,0.38,1.92
2012,7,8,5.02,6.75,0.52,368.41,95.1,126.99,12.93,0.39,2.0
2012,7,9,4.4,6.8,0.45,375.77,82.05,127.41,11.54,0.36,1.84
2012,7,10,4.38,6.83,0.45,384.99,83.95,129.84,11.88,0.37,1.88
2012,7,11,3.66,6.75,0.38,385.82,70.08,127.65,10.09,0.32,1.66
2012,7,12,4.31,6.74,0.45,381.85,82.77,127.66,11.66,0.37,1.9
2012,7,13,3.92,7.0,0.41,381.08,75.34,133.8,10.89,0.34,1.74
2012,7,14,3.87,6.83,0.4,378.68,73.66,129.43,10.59,0.34,1.71
2012,7,15,4.26,6.63,0.44,372.93,81.02,124.83,11.18,0.34,1.77
2012,7,16,5.57,6.74,0.57,363.43,105.68,127.12,14.27,0.44,2.27
2012,7,17,4.77,6.73,0.49,374.96,89.59,126.55,12.36,0.39,2.01
2012,7,18,5.26,6.76,0.54,370.87,100.3,127.57,13.69,0.43,2.24
2012,7,19,4.8,6.83,0.49,371.73,91.3,129.35,12.61,0.4,2.06
2012,7,20,3.87,6.71,0.4,351.06,71.48,122.09,9.98,0.33,1.68
2012,7,21,5.01,6.64,0.52,365.13,93.89,124.0,12.64,0.38,2.02
2012,7,22,3.86,6.43,0.39,381.58,72.77,119.5,9.84,0.3,1.54
2012,7,23,3.79,6.75,0.39,368.57,72.58,125.6,10.24,0.32,1.63
2012,7,24,3.71,6.89,0.38,375.51,70.29,129.6,10.02,0.31,1.6
2012,7,25,5.58,7.06,0.57,368.24,105.27,132.05,14.34,0.45,2.32
2012,7,26,5.41,6.98,0.55,382.19,103.41,132.28,14.12,0.44,2.26
2012,7,27,3.93,6.77,0.4,377.44,74.29,126.87,10.45,0.33,1.67
2012,7,28,3.29,6.59,0.34,373.49,62.56,123.21,8.66,0.27,1.35
2012,7,29,3.76,6.64,0.38,377.42,71.66,124.2,9.99,0.31,1.58
2012,7,30,3.42,6.78,0.34,377.93,65.85,127.4,9.38,0.29,1.48
2012,7,31,5.26,6.69,0.53,373.06,100.26,125.25,13.43,0.41,2.12
2012,8,1,3.83,6.69,0.39,382.02,73.02,124.88,10.1,0.32,1.66
2012,8,2,4.29,6.89,0.43,370.14,82.36,129.36,11.38,0.36,1.88
2012,8,3,5.05,6.97,0.51,374.73,97.74,132.28,13.38,0.42,2.2
2012,8,4,4.47,6.98,0.45,380.54,87.26,133.38,12.21,0.38,1.96
2012,8,5,4.14,7.31,0.41,371.14,78.37,136.1,11.45,0.37,1.89
2012,8,6,5.32,7.18,0.53,363.34,101.34,134.71,13.91,0.43,2.26
2012,8,7,4.53,7.03,0.45,375.2,87.77,133.27,12.23,0.38,1.96
2012,8,8,4.65,7.11,0.47,363.4,89.78,134.05,12.71,0.4,2.05
2012,8,9,3.91,6.94,0.39,373.12,75.05,129.41,10.52,0.34,1.7
2012,8,10,3.3,6.88,0.33,386.16,64.62,129.16,9.16,0.28,1.45
2012,8,11,4.42,6.74,0.44,383.83,84.6,126.65,11.53,0.36,1.85
2012,8,12,4.21,7.0,0.42,381.27,82.55,132.6,11.66,0.38,1.97
2012,8,13,3.92,6.94,0.39,379.22,76.62,131.12,10.94,0.35,1.83
2012,8,14,3.74,6.68,0.38,388.81,74.26,126.5,10.27,0.33,1.68
2012,8,15,4.12,7.04,0.41,379.05,80.63,132.61,11.36,0.37,1.91
2012,8,16,3.67,7.1,0.37,379.84,72.27,134.24,10.3,0.34,1.73
2012,8,17,3.6,6.79,0.36,379.0,70.59,127.55,9.88,0.3,1.58
2012,8,18,4.43,6.98,0.44,377.52,86.91,131.71,12.08,0.38,1.97
2012,8,19,4.71,7.17,0.47,374.01,91.59,135.45,12.74,0.41,2.13
2012,8,20,4.73,7.27,0.47,373.91,92.25,137.9,12.98,0.41,2.14
2012,8,21,4.57,7.47,0.45,360.07,87.94,138.78,12.66,0.41,2.16
2012,8,22,4.3,7.16,0.42,376.74,84.77,135.73,11.91,0.38,1.94
2012,8,23,4.41,7.14,0.44,380.29,88.13,136.96,12.44,0.39,2.04
2012,8,24,4.73,7.25,0.47,372.22,93.2,137.52,13.08,0.42,2.23
2012,8,25,4.03,6.94,0.4,379.35,79.18,130.61,11.02,0.35,1.83
2012,8,26,4.98,7.03,0.49,378.53,96.54,132.52,13.14,0.41,2.18
2012,8,27,4.16,6.83,0.41,390.35,80.22,127.44,10.97,0.35,1.82
2012,8,28,4.79,6.9,0.47,371.61,91.98,128.41,12.38,0.39,2.05
2012,8,29,3.66,7.13,0.36,376.91,71.24,133.59,10.17,0.34,1.74
2012,8,30,3.69,7.1,0.36,378.66,71.09,131.73,9.91,0.31,1.64
2012,8,31,3.75,7.23,0.37,377.73,73.75,136.28,10.47,0.34,1.73
2012,9,1,3.96,7.36,0.39,378.24,77.3,138.59,11.05,0.36,1.84
2012,9,2,3.78,7.15,0.37,382.63,74.28,134.25,10.52,0.34,1.73
2012,9,3,3.55,7.11,0.34,384.66,69.75,133.05,9.9,0.31,1.6
2012,9,4,3.28,7.23,0.32,377.86,65.21,136.24,9.34,0.29,1.49
2012,9,5,4.43,7.35,0.43,371.01,86.52,138.89,12.16,0.38,1.95
2012,9,6,5.0,7.34,0.48,352.82,94.65,135.09,13.23,0.42,2.23
2012,9,7,5.61,7.43,0.55,370.77,108.74,140.76,15.16,0.48,2.55
2012,9,8,4.52,7.5,0.44,378.9,89.38,143.2,12.7,0.4,2.05
2012,9,9,4.73,7.64,0.46,363.76,92.23,144.25,13.16,0.42,2.19
2012,9,10,4.35,7.53,0.42,372.4,85.76,142.24,12.34,0.4,2.05
2012,9,11,4.38,7.37,0.43,381.88,86.48,140.27,12.25,0.38,1.98
2012,9,12,3.73,7.37,0.36,390.63,74.38,140.41,10.79,0.34,1.79
2012,9,13,3.56,6.98,0.34,386.88,70.82,130.46,9.78,0.3,1.57
2012,9,14,5.31,6.97,0.52,360.1,99.88,128.2,13.2,0.4,2.09
2012,9,15,5.03,6.94,0.49,392.95,99.5,132.53,13.35,0.41,2.13
2012,9,16,4.42,7.29,0.43,373.55,86.45,137.04,12.19,0.39,2.02
2012,9,17,3.28,7.2,0.32,373.32,64.85,135.42,9.34,0.3,1.54
2012,9,18,4.34,7.1,0.42,381.91,85.11,133.6,11.78,0.39,2.04
2012,9,19,5.82,7.45,0.56,371.33,113.29,142.09,15.56,0.48,2.55
2012,9,20,3.93,7.49,0.38,374.12,77.91,142.52,11.38,0.37,1.91
2012,9,21,5.25,7.43,0.51,367.54,102.48,141.7,14.29,0.45,2.3
2012,9,22,3.86,7.48,0.38,362.4,74.88,138.29,10.84,0.36,1.86
2012,9,23,4.08,7.06,0.4,372.73,78.88,131.37,11.02,0.36,1.88
2012,9,24,4.65,6.99,0.45,376.18,90.43,131.45,12.18,0.38,1.95
2012,9,25,4.42,7.29,0.43,368.37,85.44,136.62,12.05,0.38,1.94
2012,9,26,5.4,7.42,0.52,372.07,104.39,140.85,14.46,0.45,2.33
2012,9,27,4.75,7.22,0.46,378.9,91.37,135.09,12.66,0.4,2.09
2012,9,28,4.09,7.11,0.4,383.03,78.85,133.37,11.01,0.35,1.82
2012,9,29,4.79,7.17,0.47,373.6,92.07,133.96,12.64,0.41,2.12
2012,9,30,4.13,7.39,0.4,371.1,80.27,140.16,11.6,0.38,1.94
2012,10,1,4.76,6.85,0.46,389.48,94.2,131.55,12.66,0.38,1.98
2012,10,2,3.97,7.32,0.39,372.95,78.59,139.05,11.32,0.37,1.92
