Fecha|Valor
2015-11-09 00:00:00|181.2
2015-11-10 00:00:00|165.7
2015-11-11 00:00:00|175.1
2015-11-12 00:00:00|170.3
2015-11-13 00:00:00|219.5
2015-11-14 00:00:00|202.7
2015-11-15 00:00:00|178.0
2015-11-16 00:00:00|166.7
2015-11-17 00:00:00|372.9
2015-11-18 00:00:00|379.3
2015-11-19 00:00:00|221.3
2015-11-20 00:00:00|217.4
2015-11-21 00:00:00|218.7
2015-11-22 00:00:00|177.4
2015-11-23 00:00:00|190.2
2015-11-24 00:00:00|172.7
2015-11-25 00:00:00|187.6
2015-11-26 00:00:00|180.3
2015-11-27 00:00:00|164.5
2015-11-28 00:00:00|156.6
2015-11-29 00:00:00|155.5
2015-11-30 00:00:00|160.9
2015-12-01 00:00:00|194.1
2015-12-02 00:00:00|175.1
2015-12-03 00:00:00|151.2
2015-12-04 00:00:00|155.5
2015-12-05 00:00:00|144.7
2015-12-06 00:00:00|146.8
2015-12-07 00:00:00|141.4
2015-12-08 00:00:00|141.4
2015-12-19 00:00:00|146.8
2016-03-01 00:00:00|154.05833333334448
2016-03-02 00:00:00|168.0281249999437
2016-03-03 00:00:00|212.54187500003596
2016-03-04 00:00:00|159.23125000002062
2016-03-05 00:00:00|141.4
2016-03-06 00:00:00|141.4
2016-03-07 00:00:00|141.4
2016-03-08 00:00:00|141.4
2016-03-09 00:00:00|141.4
2016-03-10 00:00:00|141.4
2016-03-11 00:00:00|141.4
2016-03-12 00:00:00|141.4
2016-03-13 00:00:00|141.4
2016-03-14 00:00:00|141.4
2016-03-15 00:00:00|145.39187499994918
2016-03-16 00:00:00|169.3431250000323
2016-03-17 00:00:00|144.24999999996373
2016-03-18 00:00:00|199.28125000003294
2016-03-19 00:00:00|152.8249999999944
2016-03-20 00:00:00|165.6156250000183
2016-03-21 00:00:00|214.79474999998502
2016-03-22 00:00:00|205.57800000002885
2016-03-23 00:00:00|173.2731249999729
2016-03-24 00:00:00|182.28437500002786
2016-03-25 00:00:00|149.40187500000926
2016-03-26 00:00:00|141.4
2016-03-27 00:00:00|141.4
2016-03-28 00:00:00|141.4
2016-03-29 00:00:00|141.4
2016-03-30 00:00:00|143.50312499997324
2016-03-31 00:00:00|176.30781249998935
2016-04-01 00:00:00|174.73593749994984
2016-04-02 00:00:00|308.13375000002304
2016-04-03 00:00:00|235.07624999988414
2016-04-04 00:00:00|410.4331250001058
2016-04-05 00:00:00|250.58937500003324
2016-04-06 00:00:00|206.42375000001115
2016-04-07 00:00:00|186.7343750000135
2016-04-08 00:00:00|178.06374999994782
2016-04-09 00:00:00|253.04274999997997
2016-04-10 00:00:00|299.7753750000323
2016-04-11 00:00:00|234.38637500002613
2016-04-12 00:00:00|282.9656250000144
2016-04-13 00:00:00|253.11124999994624
2016-04-14 00:00:00|285.3718750000676
2016-04-15 00:00:00|209.23437500002197
2016-04-16 00:00:00|188.72999999992015
2016-04-17 00:00:00|374.4750000000605
2016-04-18 00:00:00|254.83562500005732
2016-04-19 00:00:00|194.8450000000091
2016-04-20 00:00:00|193.1424999999218
2016-04-21 00:00:00|238.17875000002113
2016-04-22 00:00:00|246.5723124999411
2016-04-23 00:00:00|322.9376875000273
2016-04-24 00:00:00|271.19206250003776
2016-04-25 00:00:00|228.03531250001495
2016-04-26 00:00:00|212.16124999998877
2016-04-27 00:00:00|221.01187500000762
2016-04-28 00:00:00|217.11449999992334
2016-04-29 00:00:00|265.09962500005315
2016-04-30 00:00:00|211.51375000001102
2016-05-01 00:00:00|263.45162500003823
2016-05-02 00:00:00|199.64612500000783
2016-05-03 00:00:00|200.3443749999532
2016-05-04 00:00:00|226.26687500004147
2016-05-05 00:00:00|227.75062499995758
2016-05-06 00:00:00|267.4793749997056
2016-05-07 00:00:00|439.1841250001848
2016-05-08 00:00:00|254.69050000001855
2016-05-09 00:00:00|257.46912499999655
2016-05-10 00:00:00|247.01237500003148
2016-05-11 00:00:00|207.93000000001365
2016-05-12 00:00:00|197.13062499994504
2016-05-13 00:00:00|253.1737500000111
2016-05-14 00:00:00|222.24187500000738
2016-05-15 00:00:00|228.08812500000255
2016-05-16 00:00:00|323.8418749999987
2016-05-17 00:00:00|281.6139999999224
2016-05-18 00:00:00|316.8311250000682
2016-05-19 00:00:00|248.6100000000025
2016-05-20 00:00:00|237.32249999997745
2016-05-21 00:00:00|356.8033749999759
2016-05-22 00:00:00|314.92112500006596
2016-05-23 00:00:00|323.50687499990863
2016-05-24 00:00:00|446.3699999998215
2016-05-25 00:00:00|477.5942500001851
2016-05-26 00:00:00|298.9585000000302
2016-05-27 00:00:00|287.67849999992626
2016-05-28 00:00:00|391.5779999999287
2016-05-29 00:00:00|400.29250000008994
2016-05-30 00:00:00|305.7977499999719
2016-05-31 00:00:00|328.4916250000525
2016-06-01 00:00:00|264.25500000002387
2016-06-02 00:00:00|238.0387500000063
2016-06-03 00:00:00|227.89499999999143
2016-06-04 00:00:00|225.04687500001836
2016-06-05 00:00:00|204.12812500000697
2016-06-06 00:00:00|195.1562500000011
2016-06-07 00:00:00|191.56749999999397
2016-06-08 00:00:00|195.98562500001023
2016-06-09 00:00:00|198.38687499996814
2016-06-10 00:00:00|246.6818750000041
2016-06-11 00:00:00|244.5739999999672
2016-06-12 00:00:00|255.52362500003122
2016-06-13 00:00:00|304.7718749997883
2016-06-14 00:00:00|434.16750000014775
2016-06-15 00:00:00|269.3750000000141
2016-06-16 00:00:00|330.33099999993476
2016-06-17 00:00:00|347.2522500000496
2016-06-18 00:00:00|324.2559999999154
2016-06-19 00:00:00|464.9232499998551
2016-06-20 00:00:00|625.1054999999566
2016-06-21 00:00:00|676.1105000000414
2016-06-22 00:00:00|555.2800000001324
2016-06-23 00:00:00|419.19849999998416
2016-06-24 00:00:00|414.27199999995497
2016-06-25 00:00:00|519.2259999998973
2016-06-26 00:00:00|573.2992500001635
2016-06-27 00:00:00|383.03575000002036
2016-06-28 00:00:00|477.52749999993813
2016-06-29 00:00:00|473.09950000004864
2016-06-30 00:00:00|430.0127499998808
2016-07-01 00:00:00|547.1769999999481
2016-07-02 00:00:00|551.3790000001056
2016-07-03 00:00:00|453.4062499999362
2016-07-04 00:00:00|488.61250000002923
2016-07-05 00:00:00|426.0305000000498
2016-07-06 00:00:00|501.19399999987235
2016-07-07 00:00:00|526.3940000001018
2016-07-08 00:00:00|406.1160000000097
2016-07-09 00:00:00|400.5719999999647
2016-07-10 00:00:00|389.5920000000747
2016-07-11 00:00:00|371.01249999988784
2016-07-12 00:00:00|405.2072500000956
2016-07-13 00:00:00|310.15000000002397
2016-07-14 00:00:00|289.4249999999616
2016-07-15 00:00:00|311.80800000004126
2016-07-16 00:00:00|271.17487499997776
2016-07-17 00:00:00|277.3717499999854
2016-07-18 00:00:00|343.00687499988317
2016-07-19 00:00:00|397.8594999999929
2016-07-20 00:00:00|462.951249999892
2016-07-21 00:00:00|535.9900000000467
2016-07-22 00:00:00|452.32400000002355
2016-07-23 00:00:00|398.7240000000513
2016-07-24 00:00:00|354.63149999983665
2016-07-25 00:00:00|497.99800000011425
2016-07-26 00:00:00|366.6967500000185
2016-07-27 00:00:00|466.2789999999662
2016-07-28 00:00:00|434.84975000005574
2016-07-29 00:00:00|380.1285000000132
2016-07-30 00:00:00|361.7877500000131
2016-07-31 00:00:00|341.7912500000136
2016-08-01 00:00:00|313.88049999999856
2016-08-02 00:00:00|308.9064999999678
2016-08-03 00:00:00|331.7040000000288
2016-08-04 00:00:00|323.20675000003337
2016-08-05 00:00:00|284.658250000005
2016-08-06 00:00:00|271.57725000000494
2016-08-07 00:00:00|261.70437500000105
2016-08-08 00:00:00|331.1221250000013
2016-08-09 00:00:00|374.8837499999906
2016-08-10 00:00:00|351.0772499998664
2016-08-11 00:00:00|457.5442500000997
2016-08-12 00:00:00|330.6602500000477
2016-08-13 00:00:00|314.91674999998247
2016-08-14 00:00:00|297.95012500003634
2016-08-15 00:00:00|262.7806250000081
2016-08-16 00:00:00|251.3006250000106
2016-08-17 00:00:00|284.5248749999713
2016-08-18 00:00:00|317.6110000000364
2016-08-19 00:00:00|263.72475000002413
2016-08-20 00:00:00|237.52312500001037
2016-08-21 00:00:00|242.88749999995986
2016-08-22 00:00:00|364.0583750000131
2016-08-23 00:00:00|300.05487500005376
2016-08-24 00:00:00|241.18937500001542
2016-08-25 00:00:00|224.53249999999923
2016-08-26 00:00:00|223.69187500000058
2016-08-27 00:00:00|220.33937500001136
2016-08-28 00:00:00|209.19500000000758
2016-08-29 00:00:00|199.07124999999132
2016-08-30 00:00:00|213.53125000000952
2016-08-31 00:00:00|200.98749999993086
2016-09-01 00:00:00|336.9423750000471
2016-09-02 00:00:00|247.3965000000419
2016-09-03 00:00:00|203.32750000000905
2016-09-04 00:00:00|218.91249999999027
2016-09-05 00:00:00|227.74937499999984
2016-09-06 00:00:00|278.36874999987674
2016-09-07 00:00:00|449.5449999999691
2016-09-08 00:00:00|384.29500000012416
2016-09-09 00:00:00|277.19724999997817
2016-09-10 00:00:00|296.4715000000101
2016-09-11 00:00:00|293.7772499999964
2016-09-12 00:00:00|281.3022500000295
2016-09-13 00:00:00|250.26799999996393
2016-09-14 00:00:00|323.7737499999149
